fips,County Population,Total Elderly Count,Elderly per Capita,Maskless per Capita,ICU Beds,Rate of Change,Density per square mile
48429,9366,1890,0.201793721973094,0.058,0,7.55,10.7
48431,1291,186,0.144074360960496,0.032,0,2.0,1.2
48433,1350,361,0.267407407407407,0.084,0,1.97,1.6
48435,3776,723,0.191472457627119,0.009,0,5.52,2.8
48437,7397,1305,0.176422874138164,0.084,0,11.03,8.8
48439,2102515,244511,0.116294532975984,0.023,409,1546.87,2094.7
48441,138034,20131,0.145840879783242,0.054,110,93.94,143.6
48443,776,255,0.32860824742268,0.021,0,1.13,0.4
48445,12337,1858,0.15060387452379,0.034,0,12.74,14.2
48447,1501,445,0.296469020652898,0.073,0,1.0,1.8
48449,32750,4845,0.14793893129771,0.019,8,23.74,79.6
48451,119200,18625,0.15625,0.007,29,110.65,72.4
48453,1273954,129553,0.101693624730563,0.015,294,381.87,1034.4
48455,14651,3956,0.270015698587127,0.052,0,3.58,21.0
48457,21672,4895,0.225867478774456,0.021,0,15.16,23.5
48459,41753,7825,0.187411682992839,0.051,0,39.74,67.4
48461,3657,537,0.146841673502871,0.077,0,6.0,2.7
48463,26741,4508,0.168580083018586,0.014,6,24.16,17.0
48465,49025,7003,0.14284548699643,0.003,7,45.03,15.5
48467,56590,11495,0.203127761088532,0.138,0,22.55,62.4
48469,92084,15242,0.165522783545458,0.008,43,30.26,98.4
48471,72971,10049,0.137712241849502,0.029,6,51.45,86.5
48473,55246,6546,0.118488216341455,0.016,0,25.58,84.1
48475,11998,1629,0.135772628771462,0.08,0,10.45,12.8
48477,35882,7889,0.219859539602029,0.02,5,16.61,55.8
48479,276652,26921,0.0973099778783454,0.033,56,215.71,74.5
48481,41556,7239,0.174198671671961,0.011,4,23.48,38.0
48483,5056,1002,0.198180379746835,0.23,0,3.97,5.9
48485,132230,19854,0.150147470316872,0.073,24,120.9,209.5
48487,12769,2421,0.189599812044796,0.046,0,20.74,13.9
48489,21358,3057,0.143131379342635,0.034,0,10.84,37.5
48491,590551,73202,0.123955424679664,0.016,90,257.29,378.0
48493,51070,8411,0.164695515958488,0.0,4,32.16,53.4
48495,8010,964,0.120349563046192,0.087,0,7.81,8.5
48497,69984,10598,0.151434613625972,0.008,21,82.61,65.4
48499,45539,12527,0.27508289597927,0.046,0,36.71,65.0
48501,8713,1033,0.118558475840698,0.084,0,5.1,9.9
48503,18010,3774,0.209550249861188,0.062,0,17.48,20.3
48505,14179,1866,0.131603074970026,0.047,0,13.52,14.0
48507,11840,1723,0.145523648648649,0.036,0,6.68,9.0
49001,6710,946,0.140983606557377,0.099,0,7.84,2.6
49003,56046,7399,0.132016557827499,0.084,0,41.03,8.7
49005,128289,12570,0.0979819002408624,0.09,14,104.74,96.7
49007,20463,3688,0.18022772809461,0.107,6,8.32,14.5
49009,950,259,0.272631578947368,0.091,0,0.39,1.5
49011,355481,36638,0.103065986649075,0.035,22,268.32,1025.8
49013,19938,2481,0.124435750827565,0.051,4,12.29,5.7
49015,10012,1768,0.176588094286856,0.122,0,7.45,2.5
49017,5051,1214,0.240348445852306,0.062,0,2.39,1.0
49019,9754,1891,0.193869181874103,0.056,0,4.55,2.5
49021,54839,7070,0.128922846879046,0.065,6,42.35,14.0
49023,12017,1427,0.11874843971041,0.335,0,10.03,3.0
49025,7886,1847,0.234212528531575,0.061,0,4.84,1.8
49027,13188,2348,0.178040643008796,0.432,0,17.35,1.9
49029,12124,1445,0.119185087429891,0.092,0,10.84,15.5
49031,1479,416,0.281271129141312,0.097,0,0.87,2.1
49033,2483,458,0.184454289166331,0.077,0,0.68,2.2
49035,1160437,130051,0.112070711292384,0.028,282,840.29,1387.1
49037,15308,2281,0.14900705513457,0.04,1,11.26,1.9
49039,30939,4488,0.145059633472316,0.107,0,36.03,17.5
49041,21620,3567,0.164986123959297,0.152,0,13.77,10.9
49043,42145,5635,0.13370506584411,0.018,4,30.42,19.4
49045,72259,6748,0.0933862909810543,0.002,4,49.81,8.4
49047,35734,4022,0.112553870263614,0.121,4,14.06,7.3
49049,636235,50490,0.0793574701171737,0.068,122,571.32,257.8
49051,34091,4191,0.122935672171541,0.039,0,30.45,20.0
49053,177556,39067,0.220026357881457,0.034,32,163.06,56.9
49055,2711,597,0.220213943194393,0.068,0,0.77,1.1
49057,260213,30870,0.11863358095099,0.066,64,214.1,401.4
50001,36777,7598,0.206596514125676,0.029,0,3.1,48.0
50003,35470,8288,0.233662249788554,0.028,10,9.23,55.0
50005,29993,6616,0.220584803120728,0.076,4,3.87,48.1
50007,163774,25481,0.155586356808773,0.031,46,37.0,291.7
50009,6163,1635,0.265292876845692,0.054,0,1.23,9.5
50011,49402,8246,0.166916319177361,0.042,0,9.1,75.3
50013,7235,1557,0.215203870076019,0.031,0,0.71,85.2
50015,25362,4541,0.179047393738664,0.027,0,2.19,53.3
50017,28892,6366,0.220337809774332,0.029,2,3.16,42.1
50019,27037,6289,0.232607167955025,0.07,5,4.84,39.3
50021,58191,13232,0.227389115155265,0.031,13,6.48,66.3
50023,58409,11771,0.20152716190998,0.051,14,7.42,86.6
50025,42222,10086,0.238880204632656,0.075,0,7.71,56.7
50027,55062,13333,0.242145218117758,0.061,0,6.29,58.5
51001,32316,7934,0.24551305854685,0.001,10,11.0,73.8
51003,109330,21155,0.193496752949785,0.023,12,28.61,137.3
51005,14860,3785,0.25471063257066,0.145,10,13.77,36.5
51007,13145,2637,0.200608596424496,0.013,0,4.13,35.7
51009,31605,6827,0.216010124980225,0.064,0,19.81,68.3
51011,15911,3366,0.211551756646345,0.063,0,9.97,44.9
51013,236842,26282,0.110968493763775,0.01,32,81.87,7993.5
51015,75558,16541,0.218917917361497,0.029,12,66.97,76.3
51017,4147,1161,0.279961417892452,0.099,0,2.84,8.9
51019,78997,17259,0.218476651012064,0.052,6,39.68,91.2
51021,6280,1484,0.236305732484076,0.081,0,9.0,19.1
51023,33419,7773,0.232592237948472,0.043,0,16.39,61.2
51025,16231,3534,0.217731501447847,0.006,0,5.39,30.8
51027,21004,4844,0.230622738525995,0.037,12,14.16,47.9
51029,17148,3462,0.201889433170049,0.02,0,15.13,29.6
51031,54885,11138,0.202933406212991,0.07,0,27.45,108.8
51033,30725,5206,0.169438567941416,0.047,0,12.94,54.1
51035,29791,7571,0.254137155516767,0.064,0,16.48,63.3
51036,6963,1775,0.254918856814591,0.017,0,1.61,39.7
51037,11880,2687,0.226178451178451,0.084,0,3.03,26.5
51041,352802,54353,0.154060918022007,0.026,106,116.65,747.1
51043,14619,3194,0.2184827963609,0.013,0,5.84,79.7
51045,5131,1239,0.241473396998636,0.017,0,1.9,15.7
51047,52605,8442,0.160479041916168,0.053,6,24.29,123.1
51049,9932,2290,0.230567861457914,0.012,0,1.16,33.8
51051,14318,3290,0.229780695627881,0.031,0,11.9,48.1
51053,28544,5121,0.179407230941704,0.022,0,7.71,55.6
51057,10953,2600,0.237377887336803,0.016,7,2.77,43.4
51059,1147532,160461,0.139831394680061,0.018,178,409.35,2766.8
51061,71222,12072,0.169498188761899,0.04,8,27.45,100.7
51063,15749,3698,0.234808559273605,0.079,0,5.0,40.2
51065,27270,5600,0.205353868720205,0.037,0,8.23,89.8
51067,56042,13552,0.241818636022983,0.074,4,22.16,81.3
51069,89313,15939,0.178462261932753,0.026,0,47.29,189.4
51071,16720,3737,0.223504784688995,0.066,0,9.74,48.6
51073,37348,7329,0.196235407518475,0.003,7,11.0,169.2
51075,23753,5436,0.228855302488107,0.034,0,5.13,77.2
51077,15550,3938,0.253247588424437,0.141,0,8.35,35.1
51079,19819,3535,0.178364195973561,0.011,0,5.58,117.8
51081,11336,1734,0.152964008468596,0.014,0,2.77,41.5
51083,33911,8399,0.247677744684616,0.092,12,10.19,44.3
51085,107766,19790,0.183638624426999,0.043,24,43.71,213.1
51087,330818,52720,0.159362549800797,0.04,53,124.84,1313.4
51089,50557,12408,0.245425954862828,0.063,0,22.71,141.6
51091,2190,778,0.355251141552511,0.059,0,1.32,5.6
51093,37109,7365,0.198469374006306,0.039,0,15.32,111.8
51095,76523,19745,0.258026998418776,0.006,26,22.13,470.4
51097,7025,1659,0.236156583629893,0.007,0,2.13,22.0
51099,26836,3604,0.134297212699359,0.151,0,10.06,131.3
51101,17148,2803,0.16345929554467,0.012,0,5.26,58.2
51103,10603,3888,0.366688673017071,0.001,0,3.23,85.5
51105,23423,5211,0.222473637023439,0.107,0,16.9,58.8
51107,413538,40150,0.0970890220487597,0.014,33,127.0,605.8
51109,37591,7630,0.202974116144822,0.025,0,11.74,66.8
51111,12196,2768,0.226959658904559,0.068,0,5.65,29.9
51113,13261,3036,0.228942010406455,0.017,0,3.48,41.5
51115,8834,2785,0.315259225718814,0.001,0,4.74,104.5
51117,30587,7908,0.258541210318109,0.063,10,9.42,52.3
51119,10582,3387,0.32007182007182,0.001,0,3.32,84.1
51121,98535,13025,0.132186532704115,0.056,22,40.35,243.9
51125,14930,4203,0.28151373074347,0.011,0,5.16,31.9
51127,23091,4088,0.17703867307609,0.008,0,7.87,87.9
51131,11710,3166,0.270367207514944,0.001,0,3.0,58.5
51133,12095,4540,0.375361719718892,0.017,0,4.42,64.5
51135,15232,2946,0.193408613445378,0.044,0,20.55,50.4
51137,37051,7631,0.205959353323797,0.033,0,10.94,98.2
51139,23902,5237,0.219103003932725,0.025,0,13.84,77.3
51141,17608,4723,0.268230349840981,0.042,0,9.52,38.3
51143,60354,14092,0.233489081088246,0.106,0,26.65,65.5
51145,29652,5632,0.189936597868609,0.012,0,12.39,107.8
51147,22802,3869,0.16967809841242,0.059,8,6.58,66.8
51149,38353,5531,0.144212968998514,0.033,0,12.65,134.7
51153,470335,48523,0.103166891683587,0.047,24,226.74,1195.0
51155,34027,7981,0.234549034590178,0.083,8,25.52,109.0
51157,7370,2053,0.278561736770692,0.023,0,2.26,27.7
51159,9023,1905,0.211127119583287,0.015,0,11.81,48.3
51161,94186,20534,0.218015416303909,0.065,0,54.74,368.7
51163,22573,6048,0.26793071368449,0.015,0,10.19,37.3
51165,81948,15971,0.194891882657295,0.034,0,52.45,89.9
51167,26586,5987,0.225193710975701,0.082,5,22.68,61.0
51169,21566,5370,0.249003060372809,0.074,0,13.87,43.3
51171,43616,9690,0.222166177549523,0.023,0,25.29,82.5
51173,30104,6802,0.225950039861812,0.087,4,24.58,71.4
51175,17631,3671,0.208212806987692,0.019,0,4.97,31.0
51177,136215,20070,0.147340601255368,0.05,12,52.0,304.9
51179,152882,16417,0.107383472220405,0.045,4,61.0,479.5
51181,6422,1532,0.238554967299907,0.006,0,2.26,25.3
51183,11159,2070,0.185500492875706,0.012,0,1.39,24.7
51185,40595,9358,0.230521000123168,0.062,12,40.23,86.9
51187,40164,6742,0.167861766756299,0.027,8,14.87,176.0
51191,53740,12702,0.236360253070339,0.123,14,38.48,97.8
51193,18015,4619,0.256397446572301,0.079,0,8.03,76.1
51195,37383,7165,0.191664660407137,0.025,8,25.23,102.8
51197,28684,6350,0.221377771579975,0.096,6,19.9,63.3
51199,68280,11367,0.166476274165202,0.006,0,17.52,624.8
53001,19983,2264,0.113296301856578,0.077,0,8.94,9.7
53003,22582,5410,0.239571340005314,0.014,0,8.97,34.0
53005,204390,31460,0.153921424727237,0.084,44,105.61,103.0
53007,77200,15169,0.196489637305699,0.062,20,48.16,24.8
53009,77331,23554,0.304586776325148,0.001,19,7.48,41.1
53011,488241,77942,0.159638375310554,0.02,90,142.9,676.2
53013,3985,1134,0.28456712672522,0.08,0,1.45,4.7
53015,110593,21379,0.193312415794851,0.041,18,30.84,89.8
53017,43429,7885,0.181560708282484,0.067,0,22.74,21.1
53019,7627,2154,0.282417726497968,0.082,0,3.1,3.4
53021,95222,9192,0.0965323139610594,0.106,0,65.06,62.9
53023,2225,564,0.253483146067416,0.031,0,1.29,3.2
53025,97733,13730,0.140484790193691,0.032,0,59.35,33.3
53027,75061,16742,0.223045256524693,0.03,0,38.23,38.3
53029,85141,21473,0.252205165548913,0.015,6,8.77,376.6
53031,32221,12227,0.379473014493653,0.011,6,1.71,16.6
53033,2252782,304315,0.135084087142031,0.016,450,562.1,912.9
53035,271473,49858,0.183657306619811,0.024,20,43.52,635.9
53037,47935,8030,0.167518514655262,0.032,6,22.26,17.8
53039,22425,5500,0.245261984392419,0.038,0,6.48,10.9
53041,80707,17200,0.213116582204765,0.033,6,38.71,31.4
53043,10939,2833,0.258981625377091,0.017,0,2.45,4.6
53045,66768,15548,0.232866043613707,0.011,6,22.13,63.3
53047,42243,9311,0.220415216722297,0.042,0,13.35,7.8
53049,22471,7235,0.321970539806862,0.082,0,9.0,22.4
53051,13724,3693,0.269090644127077,0.027,0,6.77,9.3
53053,904980,128408,0.141890428517757,0.028,189,293.23,476.3
53055,17582,6182,0.351609600728017,0.015,0,0.42,90.7
53057,129205,27780,0.215007159165667,0.035,18,39.97,67.5
53059,12083,2676,0.221468178432508,0.019,0,2.65,6.7
53061,822083,114832,0.13968419247205,0.017,72,224.35,341.8
53063,522798,86623,0.165691146484876,0.033,113,278.68,267.2
53065,45723,10914,0.238698248146447,0.05,0,16.39,17.6
53067,290536,51871,0.178535534322769,0.022,72,48.23,349.4
53069,4488,1481,0.329991087344029,0.045,0,0.42,15.1
53071,60760,11364,0.187030941408822,0.083,28,42.42,46.3
53073,229247,41205,0.179740629103107,0.042,24,32.23,95.5
53075,50104,5372,0.10721698866358,0.002,6,13.58,20.7
53077,250873,35213,0.14036185639746,0.012,52,180.81,56.6
54001,16441,3400,0.206800072988261,0.092,0,10.45,48.6
54003,119171,17935,0.150498023848084,0.065,20,92.61,324.4
54005,21457,4486,0.209069301393485,0.097,0,13.03,49.1
54007,13957,3306,0.236870387619116,0.102,0,5.77,28.4
54009,21939,5393,0.245817949769816,0.067,0,23.32,269.8
54011,91945,17866,0.194311816847028,0.092,88,73.42,342.8
54013,7109,1823,0.256435504290336,0.085,0,1.58,27.3
54015,8508,1802,0.211800658204043,0.098,0,4.45,27.5
54017,8448,1844,0.218276515151515,0.187,0,3.87,25.7
54019,42406,9227,0.217587133896147,0.14,3,17.23,69.6
54021,7823,1386,0.177169883676339,0.141,0,6.06,25.7
54023,11568,2901,0.250778008298755,0.1,3,11.45,25.0
54025,34662,8136,0.234723905141077,0.07,12,30.16,34.8
54027,23175,5430,0.234304207119741,0.021,0,20.48,37.4
54029,28810,6841,0.23745227351614,0.072,10,34.97,371.3
54031,13776,3096,0.224738675958188,0.039,0,15.48,24.1
54033,67256,13300,0.197751873438801,0.132,20,47.94,166.1
54035,28576,5965,0.208741601343785,0.111,0,14.42,62.9
54037,57146,9564,0.167360795156266,0.041,5,29.81,255.2
54039,178124,37741,0.211880487750107,0.145,156,90.23,214.1
54041,15907,3363,0.211416357578425,0.161,6,9.13,42.5
54043,20409,4076,0.199715811651722,0.091,0,9.94,49.7
54045,32019,6740,0.210500015615728,0.082,12,18.48,81.0
54047,17624,4024,0.228325011348162,0.07,7,11.0,41.5
54049,56072,11084,0.197674418604651,0.069,14,29.0,182.7
54051,30531,7021,0.229962988437981,0.075,9,26.58,108.4
54053,26516,5737,0.216359933624981,0.081,5,16.71,63.4
54055,58758,13167,0.224088634739099,0.076,29,45.45,148.6
54057,26868,5951,0.221490248622897,0.033,4,23.84,86.1
54059,23424,4635,0.197873975409836,0.084,6,13.94,63.4
54061,105612,13964,0.132219823504905,0.046,119,61.65,267.1
54063,13275,3376,0.254312617702448,0.048,0,8.61,28.6
54065,17884,4263,0.238369492283605,0.025,0,11.1,76.6
54067,24496,5612,0.229098628347485,0.06,0,9.13,40.6
54069,41411,9205,0.222283934220376,0.108,37,28.1,420.0
54071,6969,1963,0.281675993686325,0.06,0,5.94,11.1
54073,7460,1461,0.195844504021448,0.088,0,15.1,58.5
54075,8247,2157,0.261549654419789,0.075,0,4.52,9.3
54077,33432,6981,0.20881191672649,0.057,0,31.77,51.7
54079,56450,10668,0.188981399468556,0.087,0,30.45,160.5
54081,73361,15550,0.211965485748559,0.087,43,33.1,130.3
54083,28695,6376,0.222198989370971,0.098,0,13.55,28.3
54085,9554,2195,0.229746702951643,0.141,0,5.26,23.1
54087,13688,3120,0.227936879018118,0.082,0,3.81,30.9
54089,12573,3283,0.261115087886741,0.053,0,5.19,38.6
54091,16695,3507,0.210062893081761,0.072,0,10.61,97.8
54093,6839,1835,0.268314081005995,0.108,0,6.1,17.0
54095,8591,2012,0.234198579909207,0.083,0,6.97,35.9
54097,24176,5069,0.209670747849107,0.131,4,12.87,68.4
54099,39402,8560,0.21724785543881,0.111,0,20.94,84.0
54101,8114,1951,0.240448607345329,0.065,0,2.61,16.5
54103,15065,3500,0.232326584799203,0.051,5,8.84,46.3
54105,5821,1213,0.208383439271603,0.112,0,3.19,24.6
54107,83518,17464,0.209104624152877,0.094,36,74.0,237.4
54109,20394,4486,0.219966656859861,0.073,0,13.74,47.6
55001,20220,6098,0.301582591493571,0.163,0,9.32,32.3
55003,15562,3151,0.202480400976738,0.078,0,11.35,15.5
55005,45244,10213,0.225731588718946,0.138,5,27.71,53.2
55007,15036,4245,0.282322426177175,0.067,0,8.42,10.2
55009,264542,40806,0.154251498816823,0.069,60,138.9,468.2
55011,13031,2967,0.227687821349091,0.039,0,5.55,20.2
55013,15414,4528,0.293758920461918,0.097,0,7.81,18.8
55015,50089,7862,0.156960610113997,0.064,0,23.32,153.9
55017,64658,11916,0.184292740264159,0.059,6,37.39,61.9
55019,34774,5925,0.170385920515328,0.162,0,24.26,28.7
55021,57532,10579,0.183880275325037,0.035,10,25.9,74.2
55023,16131,3867,0.239724753580063,0.202,0,8.16,29.2
55025,546695,77771,0.142256651332096,0.017,39,197.84,407.7
55027,87839,15996,0.182105898291192,0.11,10,70.23,101.4
55029,27668,8437,0.304937111464508,0.021,4,15.29,57.6
55031,43150,8288,0.1920741599073,0.044,0,41.87,33.9
55033,45368,7298,0.160862281784518,0.062,0,26.55,51.6
55035,104646,16958,0.162051105632322,0.042,48,47.52,154.8
55037,4295,1162,0.270547147846333,0.053,0,2.48,9.1
55039,103403,19652,0.190052512983182,0.121,15,73.58,141.2
55041,9004,2078,0.230786317192359,0.085,0,4.42,9.2
55043,51439,9079,0.176500320768289,0.103,0,25.1,44.7
55045,36960,7118,0.19258658008658,0.092,6,21.48,63.1
55047,18913,4314,0.228097076085232,0.092,5,9.65,54.5
55049,23678,4610,0.194695497930568,0.065,0,12.71,31.1
55051,5687,1823,0.320555653244241,0.04,0,3.26,7.8
55053,20643,3975,0.192559221043453,0.027,0,20.77,20.7
55055,84769,14975,0.176656560771037,0.114,4,46.55,150.4
55057,26687,5564,0.208491025592985,0.113,0,18.13,34.8
55059,169561,24706,0.145705675243718,0.077,27,104.71,611.9
55061,20434,4276,0.209259078007243,0.033,0,13.94,60.1
55063,118016,19934,0.168909300433839,0.064,52,71.19,253.8
55065,16665,3229,0.193759375937594,0.056,0,7.06,26.6
55067,19189,4739,0.246964406691334,0.085,4,9.45,22.9
55069,27593,6118,0.221722900735694,0.101,0,17.19,32.7
55071,78981,16680,0.211190033045922,0.175,16,43.0,138.3
55073,135692,24682,0.181897237862217,0.123,52,78.81,86.8
55075,40350,9894,0.245204460966543,0.093,10,20.48,29.8
55077,15574,3907,0.250866829330936,0.174,0,4.68,33.8
55078,4556,637,0.139815627743635,0.042,0,4.94,11.8
55079,945726,132290,0.139881953123843,0.053,381,569.29,3926.0
55081,46253,8098,0.175080535316628,0.073,0,26.81,49.6
55083,37930,7916,0.208700237279199,0.07,0,23.71,37.7
55085,35595,9498,0.266835229667088,0.057,20,15.61,32.3
55087,187885,28662,0.152550762434468,0.085,64,95.55,277.2
55089,89221,18165,0.203595566066285,0.076,46,54.9,370.7
55091,7287,1714,0.235213393714835,0.071,0,6.68,32.2
55093,42754,6523,0.152570519717453,0.063,0,33.52,71.5
55095,43783,9334,0.213187766941507,0.081,3,26.77,48.4
55097,70772,12262,0.173260611541288,0.157,12,31.71,87.4
55099,13351,3533,0.264624372706164,0.059,4,7.87,11.3
55101,196311,33642,0.171370936931705,0.061,33,128.0,587.7
55103,17252,4064,0.23556689079527,0.312,4,7.19,30.7
55105,163354,27898,0.170782472421857,0.023,33,99.87,223.3
55107,14178,3519,0.248201438848921,0.095,4,7.29,16.2
55109,90687,13319,0.146867798030589,0.101,0,61.65,116.8
55111,64442,12281,0.190574470066106,0.063,10,31.1,74.6
55113,16558,4417,0.26675927044329,0.058,0,10.13,13.2
55115,40899,8825,0.215775446832441,0.05,0,22.45,47.0
55117,115340,21394,0.185486388070054,0.128,13,75.06,225.9
55119,20343,3980,0.195644693506366,0.201,0,14.35,21.2
55121,29649,5469,0.184458160477588,0.02,0,19.35,39.3
55123,30822,6152,0.199597689961716,0.157,0,13.32,37.6
55125,22195,6886,0.310250056318991,0.051,10,11.87,25.0
55127,103868,19065,0.183550275349482,0.116,16,75.16,184.2
55129,15720,4304,0.273791348600509,0.082,0,10.74,20.0
55131,136034,25128,0.18471852625079,0.031,12,104.68,306.2
55133,404198,77551,0.191863888490294,0.071,64,272.97,709.4
55135,50990,10861,0.213002549519514,0.076,4,18.65,70.1
55137,24443,6120,0.250378431452768,0.109,0,7.55,39.1
55139,171907,28908,0.168160691536703,0.074,26,83.42,384.3
55141,72999,15408,0.211071384539514,0.131,27,49.0,94.2
56001,38880,4752,0.122222222222222,0.136,4,11.26,8.5
56003,11790,2578,0.218659881255301,0.182,0,8.87,3.7
56005,46341,4969,0.107226861742302,0.216,14,35.97,9.6
56007,14800,2666,0.180135135135135,0.044,6,7.55,2.0
56009,13822,2379,0.172116915062943,0.138,0,5.35,3.3
56011,7584,1602,0.21123417721519,0.145,0,2.58,2.5
56013,39261,7387,0.188151091413871,0.16,12,18.65,4.4
56015,13211,2951,0.223374460676709,0.201,0,8.52,6.0
56017,4413,1221,0.27668252889191,0.208,0,2.55,2.4
56019,8445,2078,0.246062759029011,0.183,0,6.13,2.1
56021,99500,16390,0.164723618090452,0.143,15,56.61,34.2
56023,19830,3576,0.180332829046899,0.131,0,8.42,4.4
56025,79858,12717,0.159245160159283,0.1,14,45.16,14.1
56027,2356,550,0.233446519524618,0.169,0,0.61,0.9
56029,29194,7123,0.243988490785778,0.189,4,21.74,4.1
56031,8393,2177,0.259382819015847,0.149,0,3.32,4.2
56033,30485,6607,0.216729539117599,0.17,11,16.68,11.5
56035,9831,2017,0.205167327840505,0.223,0,4.84,2.1
56037,42343,5489,0.129631816356895,0.061,10,34.29,4.2
56039,23464,3717,0.158412887828162,0.095,6,15.58,5.3
56041,20226,3025,0.149559972312865,0.098,6,15.13,10.1
56043,7805,1730,0.221652786675208,0.204,0,10.1,3.8
56045,6927,1478,0.213367980366681,0.142,0,2.16,3.0
